timestamp	open	high	low	close	volume	trades
1621457700000	3110.37	3110.37	3088.37	3088.37	1.84394517	5
1621457760000	3116.27	3123.62	3116.27	3123.62	0.09498814	2
1621457880000	3100.02	3115.11	3100	3100	3.69674	10
1621457940000	3090.56	3090.56	3090.56	3090.56	0.88238643	1
1621458060000	3110.14	3110.39	3110.14	3110.39	1.49780363	3
1621458180000	3121.95	3121.95	3121.95	3121.95	0.48228722	1
1621458240000	3092.51	3092.51	3068.48	3068.48	16.67694268	10
1621458300000	3113	3113	3112.45	3112.45	1.70479	4
1621458420000	3083.44	3083.44	3083.44	3083.44	0.75763749	1
1621458540000	3084.3	3084.57	3084.3	3084.57	2.34495432	3
1621458720000	3061.14	3061.14	3050	3050	4.56186254	14
1621458780000	3050	3054.85	3050	3050	8.65315893	21
1621458840000	3030.32	3034.52	3024.75	3034.52	1.59420986	3
1621458900000	3024.75	3024.75	3000	3000	7.36037583	36
1621458960000	3000	3000	3000	3000	2.03343157	16
1621459020000	2988.34	2991.91	2979.32	2991.91	5.19922	10
1621459080000	2964.9	2997.86	2933.65	2933.65	13.59379757	18
1621459140000	2979.74	3001	2977.19	3001	0.94790892	5
1621459200000	3002.95	3002.95	3002.95	3002.95	0.10568	1
1621459260000	3010.93	3010.93	3010.67	3010.67	0.39904774	2
1621459320000	3015.31	3015.31	3015.31	3015.31	0.06544	1
1621459380000	3035.08	3071.68	3035.08	3071.68	6.12198151	14
1621459500000	3074.39	3092.99	3074.39	3092.99	3	3
1621459560000	3028.54	3028.54	3028.54	3028.54	0.27332893	1
1621459620000	3041.46	3041.46	3041.46	3041.46	0.099	1
1621459680000	3005.74	3005.74	3002.07	3002.07	0.051189	2
1621459740000	3000.86	3000.86	3000.86	3000.86	0.99504875	1
1621459860000	3017.04	3029.07	3017.04	3029.07	0.548821	2
1621459920000	3012.43	3012.43	3012.43	3012.43	0.33746716	1
1621460100000	3065.1	3065.1	3065.1	3065.1	1.35341561	1
1621460220000	3076.68	3076.73	3076.68	3076.73	2.14614181	3
1621460280000	3092.83	3092.83	3092.83	3092.83	0.24398092	1
1621460460000	3108.28	3108.29	3108.28	3108.29	1.02225766	2
1621460580000	3076.33	3076.33	3049.9	3049.9	3.62060371	6
1621460640000	3119.13	3119.13	3119.13	3119.13	0.025531	1
1621460700000	3124.39	3124.39	3124.39	3124.39	0.3459594	1
1621460760000	3118.1	3118.1	3118.1	3118.1	0.25061658	1
1621460880000	3120.98	3121.06	3120.98	3121.06	0.7100464	2
1621460940000	3126.04	3126.04	3126	3126	0.5454844	3
1621461000000	3130.12	3130.12	3130.12	3130.12	0.51644284	1
1621461060000	3126	3126	3126	3126	0.25819083	2
1621461120000	3126	3132.05	3126	3132.05	0.34352959	4
1621461180000	3130.36	3132.06	3130.36	3132.06	1.26558186	3
1621461300000	3160.4	3160.41	3160.4	3160.41	0.15583598	2
1621461420000	3150.3	3150.3	3150.3	3150.3	0.53574897	1
1621461600000	3160.88	3160.88	3160.88	3160.88	1.13969597	1
1621461720000	3126.99	3126.99	3126.99	3126.99	0.06165383	1
1621461780000	3122.29	3122.29	3122.29	3122.29	0.0042479	1
1621461840000	3146.5	3146.5	3139.46	3139.46	0.59096262	2
1621461900000	3162.94	3200	3162.94	3200	15.619516	19
1621461960000	3229.04	3229.04	3229.04	3229.04	0.01524	1
1621462020000	3226.97	3226.97	3226.97	3226.97	0.91775795	1
1621462080000	3229.51	3229.51	3229.51	3229.51	0.04942	1
1621462140000	3225.61	3225.61	3225.61	3225.61	1.07454604	1
1621462200000	3224.99	3224.99	3224.99	3224.99	0.0061	1
1621462260000	3235	3250.45	3235	3250.45	1.37881	2
1621462320000	3250.6	3250.6	3250.6	3250.6	0.6	1
1621462380000	3256.46	3334.03	3256.46	3334.03	30.10718989	10
1621462440000	3260.75	3260.75	3260.75	3260.75	0.15107	1
1621462560000	3257.8	3330.48	3257.8	3330.48	38.09446118	9
1621462620000	3260.85	3260.85	3260.85	3260.85	0.3643	1
1621462740000	3260.66	3260.66	3258.2	3258.2	0.52674908	3
1621462920000	3234.44	3234.44	3234.42	3234.44	0.76222626	3
1621462980000	3222.96	3247.46	3212.67	3247.46	0.06155587	3
1621463100000	3222.55	3230.33	3212.42	3230.33	8.49105798	10
1621463280000	3224.8	3224.8	3224.8	3224.8	1.09055868	1
1621464240000	3450	3450	3450	3450	0.055	1
1621464300000	3450	3450	3212.42	3212.42	0.02142	2
1621464360000	3450	3500	3450	3500	3.32324798	4
1621464540000	3499.99	3499.99	3499.99	3499.99	0.26000443	2
1621464660000	3346.3	3346.31	3346.3	3346.31	0.28501	2
1621464720000	3311.11	3311.11	3307.52	3307.96	1.91930413	5
1621464780000	3282.29	3282.29	3259.59	3259.59	1.15095277	5
1621464900000	3282.29	3332.62	3282.29	3332.62	0.64394669	5
1621465020000	3281.52	3281.62	3281.52	3281.62	0.18661852	2
1621465080000	3241.95	3255.16	3241.95	3255.16	0.19323714	2
1621465140000	3241.95	3241.95	3236.31	3236.31	1.78517597	2
1621465200000	3261.48	3261.48	3261.48	3261.48	0.008	1
1621465260000	3258.11	3258.11	3258.11	3258.11	0.00604	1
1621465320000	3251.68	3251.68	3251.68	3251.68	0.25475264	1
1621465440000	3219.09	3219.09	3189.44	3189.44	9.88649452	9
1621465500000	3221.56	3221.56	3221.56	3221.56	0.20050046	1
1621465620000	3220.59	3220.59	3220.59	3220.59	0.08624396	1
1621465680000	3187.49	3187.49	3183.17	3183.17	1.63466303	2
1621465860000	3183.29	3183.69	3183.29	3183.69	0.03094	2
1621465920000	3190.17	3198.91	3190.17	3198.91	4.168	2
1621465980000	3197.53	3197.53	3191.9	3191.91	0.54536576	3
1621466100000	3175.68	3194.71	3175.68	3194.71	3.91196577	5
1621466160000	3151.53	3151.53	3150	3150	6.95451592	12
1621466340000	3151.77	3163.24	3151.77	3163.24	5.00245239	5
1621466400000	3159.17	3159.17	3159.17	3159.17	0.0105	1
1621466520000	3191.94	3192.04	3186.37	3186.37	1.83740946	4
1621466580000	3168.05	3168.05	3141.35	3153.55	0.06586174	3
1621466640000	3151.6	3173.55	3151.6	3173.55	4.97547355	7
1621466820000	3163.66	3163.66	3145.1	3145.1	3.58681416	6
1621466940000	3147.78	3147.78	3146.3	3146.3	3.46160811	5
1621467000000	3132.7	3142.12	3132.7	3142.12	1.04280795	3
1621467060000	3138.63	3157.92	3138.63	3157.92	5.74066068	7
1621467180000	3152.19	3154.84	3152.19	3154.84	2.09850445	4
1621467360000	3152.44	3152.44	3152.44	3152.44	0.79343847	1
1621467420000	3153.03	3153.03	3153.03	3153.03	0.052381	2
1621467480000	3156.31	3156.31	3156.31	3156.31	0.01881229	1
1621467540000	3153.33	3153.33	3146.88	3146.88	8.24012946	20
1621467600000	3143.99	3143.99	3143.99	3143.99	0.12712671	1
1621467720000	3125.84	3144	3113.06	3113.06	8.33702878	7
1621467780000	3130.92	3131.22	3130.92	3131.22	2.8139	5
1621467840000	3113.06	3113.06	3089.64	3089.64	2.97898332	5
1621467900000	3089.88	3089.88	3089.64	3089.64	0.10967676	2
1621467960000	3057.31	3057.31	3057.31	3057.31	0.02536199	1
1621468020000	3058.74	3058.74	3031.41	3031.41	0.99990997	2
1621468140000	3055.99	3055.99	3055.99	3055.99	3.705	14
1621468200000	3060.12	3060.12	3055.99	3055.99	4.30627792	12
1621468260000	3055.99	3055.99	3031.14	3031.14	3.57821932	7
1621468320000	3004.71	3004.71	2993.42	2993.42	0.50212996	3
1621468380000	2990	2995.88	2987.57	2987.57	1.45293731	6
1621468500000	3011.86	3012.76	3011.86	3012.76	0.87852249	10
1621468560000	3012.76	3042.52	3012.76	3042.52	2.53510645	14
1621468620000	3012.76	3012.77	3012.76	3012.77	4.23223516	7
1621468680000	3012.77	3012.77	3000.08	3000.08	0.7862808	8
1621468740000	2987.56	2987.56	2955.48	2955.48	0.4399327	4
